7013.560225	6.169e-27	0.0763	0.61
7013.613778	3.316e-28	0.0267	0.51
7013.614487	1.105e-28	0.0257	0.51
7013.624353	1.827e-29	0.0926	0.7
7013.650593	2.029e-29	0.0966	0.71
7013.697746	7.025e-28	0.0584	0.36
7013.73152	4.45e-25	0.0778	0.56
7013.741561	7.772e-27	0.0218	0.24
7013.91948	2.437e-28	0.0465	0.48
7013.96351	1.651e-29	0.0431	0.56
7014.04244	3.369e-22	0.0801	0.69
7014.11709	1.077e-23	0.0303	0.51
7014.272701	6.677e-29	0.0623	0.56
7014.292602	1.361e-29	0.0281	0.24
7014.29917	1.19e-24	0.0092	0.48
7014.46039	4.163e-23	0.0479	0.61
7014.465152	1.388e-23	0.0421	0.61
7014.466126	1.448e-28	0.0591	0.39
7014.509344	2.621e-27	0.077	0.57
7014.541765	2.06e-29	0.0191	0.39
7014.56498	2.449e-22	0.086	0.69
7014.5763	2.824e-24	0.0409	0.56
7014.584921	1.806e-28	0.0997	0.69
7014.590269	1.606e-28	0.0817	0.61
7014.63297	2.135e-25	0.0284	0.48
7014.677131	8.885e-28	0.0273	0.36
7014.80791	1.037e-24	0.0401	0.56
7014.83519	5.688e-26	0.0678	0.61
7014.8768	2.057e-25	0.0477	0.48
7015.146729	6.176e-28	0.0325	0.36
7015.190439	4.004e-29	0.0403	0.24
7015.269246	5.206e-29	0.0104	0.38
7015.389077	1.559e-28	0.081	0.61
7015.457535	4.941e-28	0.0601	0.36
7015.459681	1.382e-29	0.0383	0.38
7015.462677	4.25e-29	0.0285	0.24
7015.484103	2.802e-29	0.0723	0.61
7015.541956	1.566e-28	0.008	0.38
7015.623394	2.782e-29	0.0234	0.48
7015.672708	1.314e-29	0.0897	0.69
7015.706963	3.18e-26	0.0704	0.61
7015.734913	6.8e-27	0.0231	0.24
7015.84081	8.996e-23	0.0811	0.58
7015.855868	3.681e-27	0.0584	0.36
7015.872616	5.424e-27	0.0691	0.62
7015.889744	4.041e-26	0.0389	0.51
7015.91991	3.268e-22	0.048	0.57
7015.9649	1.073e-22	0.046	0.57
7016.125094	1.507e-29	0.0349	0.36
7016.12935	3.631e-24	0.0432	0.57
7016.14989	2.359e-27	0.0224	0.24
7016.182	1.069e-23	0.0436	0.57
7016.322475	1.815e-28	0.0605	0.36
7016.331416	3e-28	0.0917	0.71
7016.425125	2.911e-29	0.0372	0.36
7016.64502	3.691e-25	0.0385	0.39
7016.68906	1.477e-28	0.0363	0.36
7016.86649	1.089e-25	0.0964	0.67
7016.881561	1.223e-28	0.0116	0.24
7016.881562	3.667e-28	0.0117	0.24
7017.001371	1.257e-28	0.0313	0.38
7017.062409	2.674e-26	0.099	0.69
7017.120091	2.771e-28	0.083	0.62
7017.21229	3.365e-23	0.0396	0.61
7017.22204	1.049e-23	0.0382	0.61
7017.225636	1.344e-26	0.0365	0.51
7017.287621	6.683e-27	0.0361	0.39
7017.32429	5.527e-26	0.0706	0.39
7017.392788	9.723e-29	0.088	0.67
7017.393781	1.477e-29	0.0486	0.39
7017.49928	7.826e-25	0.0603	0.56
7017.50272	7.627e-28	0.0564	0.51
7017.543058	1.703e-29	0.0774	0.7
7017.595564	2.993e-26	0.0355	0.39
7017.650863	1.18e-27	0.0297	0.56
7017.655062	3.933e-28	0.0243	0.56
7017.677355	1.982e-28	0.0982	0.71
7017.92636	1.037e-22	0.0955	0.67
7017.953948	2.671e-23	0.0331	0.62
7017.954362	8.009e-23	0.041	0.62
7018.00378	9.272e-27	0.0693	0.6
7018.064983	4.206e-26	0.0923	0.67
7018.1223	1.23e-29	0.0154	0.38
7018.12713	1.117e-24	0.0622	0.48
7018.381266	2.038e-29	0.0851	0.65
7018.390931	1.366e-27	0.0822	0.61
7018.581068	5.946e-28	0.0733	0.62
7018.607064	1.455e-29	0.0922	0.67
7018.751421	2.839e-29	0.0566	0.57
7018.82917	9.884e-24	0.082	0.56
7018.930734	8.054e-26	0.0314	0.48
7018.94645	1.372e-25	0.083	0.67
7018.95804	6.629e-26	0.0274	0.61
7018.959963	1.989e-25	0.0316	0.61
7019.098049	1.331e-28	0.0511	0.24
7019.21995	4.841e-25	0.054	0.48
7019.233717	6.747e-27	0.0942	0.69
7019.273599	1.166e-27	0.0789	0.48
7019.295047	6.985e-28	0.0869	0.61
7019.317162	3.404e-29	0.0892	0.66
7019.320562	2.379e-28	0.0384	0.56
7019.57379	1.957e-23	0.0845	0.67
7019.600539	6.004e-27	0.0732	0.55
7019.603944	3.412e-26	0.0635	0.51
7019.66401	5.083e-24	0.0888	0.62
7019.7028	3.583e-28	0.0307	0.36
7019.780207	1.269e-29	0.0924	0.61
7019.9959	3.635e-28	0.0401	0.56
7019.996492	1.091e-27	0.0436	0.56
7020.020669	4.154e-28	0.0429	0.39
7020.070539	1.753e-26	0.0763	0.24
7020.197864	2.592e-27	0.0511	0.56
7020.206682	4.744e-29	0.0453	0.48
7020.30637	6.011e-24	0.079	0.62
7020.412714	1.086e-29	0.0409	0.39
7020.425488	3.006e-28	0.025	0.24
7020.435228	9.019e-28	0.025	0.24
7020.530883	9.867e-29	0.0942	0.69
7020.665419	4.125e-29	0.0218	0.51
7020.666105	1.238e-28	0.0218	0.51
7020.79268	1.853e-29	0.0602	0.24
7020.848068	1.253e-27	0.0198	0.57
7020.84831	3.759e-27	0.0259	0.57
7020.94002	2.743e-25	0.0984	0.64
7020.9591	1.527e-27	0.028	0.24
7020.985362	1.062e-27	0.0566	0.51
7020.986589	1.29e-28	0.0279	0.48
7021.105525	2.343e-29	0.0168	0.36
7021.120823	1.585e-29	0.0423	0.48
7021.20576	1e-24	0.0614	0.56
7021.492904	2.236e-29	0.0212	0.38
7021.512356	9.785e-29	0.0912	0.71
7021.619595	2.614e-26	0.0233	0.39
7021.661827	2.517e-25	0.0828	0.69
7021.672782	7.019e-28	0.033	0.24
7021.746929	1.262e-27	0.0845	0.62
7021.752549	4.703e-26	0.0793	0.62
7021.81154	3.239e-22	0.052	0.15
7021.830601	1.32e-26	0.0704	0.69
7021.930374	4.539e-26	0.0664	0.62
7021.967118	6.838e-29	0.0908	0.7
7021.998629	4.417e-27	0.0696	0.69
7022.045133	1.162e-25	0.054	0.48
7022.08071	1.073e-22	0.052	0.57
7022.28312	1.396e-25	0.0695	0.62
7022.436086	7.921e-28	0.062	0.61
7022.452534	4.615e-27	0.0899	0.69
7022.47176	1.017e-22	0.1	0.69
7022.525605	2.588e-28	0.0608	0.61
7022.7091	4.639e-22	0.0517	0.56
7022.72122	6.253e-22	0.087	0.74
7022.72849	1.452e-22	0.0488	0.56
7022.89448	5.043e-24	0.0896	0.69
7022.98843	3.846e-28	0.0277	0.48
7023.003252	2.087e-26	0.0772	0.69
7023.042946	2.331e-27	0.081	0.57
7023.046192	5.983e-29	0.0619	0.48
7023.079619	4.363e-29	0.024	0.38
7023.18064	5.89e-24	0.0555	0.57
7023.20835	1.755e-22	0.0866	0.67
7023.216479	2.407e-26	0.0816	0.67
7023.32347	1.481e-22	0.0293	0.51
7023.355702	1.967e-28	0.0326	0.48
7023.415352	3.833e-28	0.0823	0.67
7023.43915	8.068e-24	0.077	0.62
7023.45839	4.518e-22	0.033	0.51
7024.027833	7.472e-27	0.0756	0.65
7024.222101	3.851e-29	0.0052	0.41
7024.23231	2.249e-27	0.017	0.36
7024.286213	6.086e-27	0.0819	0.67
7024.391362	1.674e-28	0.0913	0.69
7024.39927	9.964e-25	0.034	0.48
7024.536119	1.154e-29	0.0087	0.41
7024.554551	1.547e-29	0.059	0.41
7024.633731	8.452e-28	0.0956	0.69
7024.73461	9.077e-26	0.0777	0.57
7024.794998	1.678e-28	0.0171	0.56
7024.795024	5.036e-28	0.0171	0.56
7024.807629	2.325e-29	0.0639	0.39
7024.811767	2.298e-29	0.0233	0.38
7024.874268	5.148e-29	0.0767	0.62
7024.908001	2.065e-29	0.0988	0.69
7025.045461	2.464e-28	0.0828	0.61
7025.04884	1.823e-22	0.0815	0.57
7025.073537	3.323e-29	0.087	0.67
7025.078363	4.082e-25	0.0754	0.57
7025.18821	3.28e-25	0.0944	0.68
7025.28586	3.513e-26	0.059	0.51
7025.37807	8.292e-26	0.07	0.62
7025.38325	5.527e-22	0.0802	0.62
7025.39589	1.368e-26	0.0345	0.48
7025.400143	4.562e-27	0.0345	0.48
7025.465963	1.016e-29	0.0342	0.38
7025.59991	4.639e-24	0.0545	0.5
7025.648194	1.262e-28	0.0772	0.67
7025.696944	3.358e-26	0.066	0.57
7025.719032	2.318e-29	0.0998	0.67
7025.808457	1.881e-27	0.0741	0.57
7025.817796	5.468e-29	0.0899	0.69
7025.8757	6.859e-28	0.0047	0.39
7025.891543	7.794e-28	0.0328	0.51
7025.9015	2.057e-27	0.012	0.39
7025.97109	1.218e-23	0.0702	0.61
7025.979965	2.309e-27	0.0312	0.51
7025.987758	2.485e-25	0.066	0.62
7026.0151	3.316e-23	0.0872	0.62
7026.09702	3.832e-25	0.0544	0.51
7026.16071	5.466e-29	0.0303	0.39
7026.17884	1.436e-23	0.0772	0.62
7026.272559	7.032e-29	0.0462	0.51
7026.27296	1.553e-22	0.075	0.62
7026.400311	3.175e-28	0.0833	0.88
7026.52937	4.559e-22	0.066	0.57
7026.532977	2.881e-28	0.0347	0.36
7026.7638	1.374e-29	0.0242	0.36
7026.9479	4.126e-29	0.0242	0.36
7026.959836	9.368e-28	0.0663	0.39
7026.99757	4.68e-24	0.082	0.61
7027.092561	1.879e-28	0.0943	0.71
7027.117725	1.134e-26	0.083	0.67
7027.302811	1.785e-26	0.0837	0.62
7027.343426	9.192e-28	0.0628	0.24
7027.36203	2.017e-25	0.0822	0.62
7027.4579	8.751e-29	0.0467	0.57
7027.48169	1.811e-26	0.0892	0.67
7027.643284	3.558e-29	0.045	0.36
7027.820164	3.169e-28	0.0377	0.48
7028.083673	6.235e-28	0.0467	0.39
7028.1409	1.795e-22	0.059	0.61
7028.310818	2.733e-26	0.0561	0.57
7028.31123	5.729e-23	0.0566	0.61
7028.42722	6.535e-24	0.0919	0.71
7028.473897	1.572e-29	0.0834	0.67
7028.483976	3.16e-28	0.0684	0.24
7028.54714	4.841e-25	0.0601	0.59
7028.55498	1.614e-24	0.065	0.49
7028.62103	2.55e-25	0.0453	0.48
7028.626207	1.702e-27	0.0777	0.57
7028.745086	1.599e-28	0.0516	0.48
7028.75308	1.48e-24	0.053	0.56
7028.76835	1.513e-22	0.0415	0.56
7028.888235	5.54e-27	0.0736	0.54
7029.001385	1.839e-26	0.0758	0.39
7029.001528	1.544e-28	0.0618	0.51
7029.048732	9.361e-28	0.039	0.48
7029.08916	1.674e-22	0.071	0.61
7029.118143	2.043e-28	0.0922	0.69
7029.12045	5.89e-23	0.0388	0.56
7029.139422	1.441e-29	0.0273	0.36
7029.141542	1.765e-29	0.0856	0.67
7029.22711	2.118e-24	0.0535	0.57
7029.537114	4.561e-27	0.0854	0.57
7029.5719	2.852e-24	0.043	0.48
7029.601659	3.122e-27	0.0776	0.51
7029.634937	4.821e-26	0.0416	0.56
7029.639586	1.608e-26	0.0416	0.56
7029.900645	6.833e-26	0.0731	0.39
7029.937677	2.558e-27	0.0858	0.69
7029.970335	2.674e-27	0.0808	0.56
7029.992384	1.987e-27	0.0846	0.57
7030.109961	5.478e-29	0.0823	0.8
7030.129653	2.151e-29	0.0336	0.24
7030.13505	8.27e-26	0.0423	0.48
7030.158196	1.382e-28	0.0592	0.51
7030.230093	2.502e-26	0.0217	0.39
7030.248518	8.603e-28	0.0872	0.67
7030.255955	9.699e-28	0.0732	0.61
7030.339781	5.677e-28	0.063	0.48
7030.44377	1.251e-25	0.0719	0.48
7030.452088	1.278e-27	0.0243	0.39
7030.454087	3.832e-27	0.0243	0.39
7030.686028	1.608e-28	0.0208	0.36
7030.686028	5.357e-29	0.0177	0.36
7030.955604	1.072e-26	0.0162	0.24
7030.96041	2.743e-29	0.0906	0.71
7030.982156	5.46e-27	0.0515	0.57
7031.024854	2.248e-28	0.0567	0.39
7031.175027	1.722e-27	0.05	0.57
7031.23845	6.455e-23	0.0817	0.57
7031.241035	8.956e-25	0.0759	0.61
