7002.385123	1.653e-27	0.1034	0.0335	2740.4204	63	69	69
7002.58889	6.777e-25	0.0132	0.0401	1079.0792	63	57	57
7002.723115	3.667e-28	0.058	0.0334	2705.0962	21	21	21
7002.727051	8.414e-28	0.0486	0.0674	2399.1653	13	13	13
7002.747407	1.207e-29	0.002432	0.0274	3032.6897	81	75	75
7002.749785	1.526e-29	0.3543	0.0839	3598.5156	11	11	11
7002.975052	8.423e-28	0.01046	0.0305	2248.0632	29	27	27
7003.031327	2.392e-29	1.162	0.0881	3976.3081	33	33	33
7003.102342	1.861e-29	6.707	0.0289	4557.5449	75	75	75
7003.10452	2.34e-23	0.7888	0.0782	1122.7083	45	51	51
7003.122188	6.581e-27	0.000154	0.086	757.7801	11	13	13
7003.270573	2.824e-28	0.00549	0.0324	2551.4822	81	87	87
7003.345965	1.791e-29	0.004565	0.0578	2733.9626	15	13	13
7003.440521	5.917e-27	0.678	0.0634	2569.5078	15	15	15
7003.46222	8.472e-25	0.002442	0.0768	552.9114	33	39	39
7003.509738	4.282e-29	12.4	0.0875	4076.1431	9	11	11
7003.515104	1.534e-29	2.429	0.0811	4126.4634	21	27	27
7003.7316	1.21e-22	0.2394	0.094	382.5169	21	27	27
7003.777262	1.173e-29	1.518	0.0893	3858.8755	7	7	7
7003.815433	1.963e-27	0.1357	0.0582	2586.5288	27	27	27
7003.8395	2.905e-25	0.8338	0.0563	2124.95	69	75	75
7003.851637	1.476e-26	0.2831	0.0629	2398.3816	39	39	39
7003.884594	1.359e-26	0.492	0.0427	2437.5012	25	25	25
7003.900086	5.402e-28	0.0039	0.0564	2105.8667	25	25	25
7004.090098	1.005e-28	0.01153	0.0074	2981.3574	111	105	105
7004.105205	6.086e-29	0.9535	0.0477	3650.5083	21	23	23
7004.154501	2.531e-27	0.01042	0.036	2246.8838	87	81	81
7004.22714	2.723e-22	0.6114	0.0881	275.4971	11	9	9
7004.238174	1.01e-28	0.002145	0.0208	2358.3005	29	31	31
7004.259	3.349e-29	0.01151	0.0075	2981.1699	37	35	35
7004.26785	2.606e-24	0.06952	0.0523	1045.0577	39	39	39
7004.272984	3.753e-29	3.308	0.0741	4188.394	51	45	45
7004.289904	4.449e-29	0.0002341	0.0949	2004.8157	21	27	27
7004.33532	1.93e-25	1.733	0.0718	2271.7119	45	39	39
7004.347037	1.081e-29	3.404	0.081	4493.8042	63	57	57
7004.4336	8.068e-25	0.06457	0.0519	1045.0583	13	13	13
7004.464344	3.84e-29	0.2406	0.1009	3392.7493	15	21	21
7004.524439	9.435e-27	0.5064	0.0484	2688.0796	57	57	57
7004.594262	4.157e-28	11.52	0.0993	3698.4878	15	9	9
7004.627423	1.213e-28	11.75	0.0846	4076.8955	27	33	33
7004.657429	4.027e-29	2.118	0.0847	3951.3145	27	27	27
7004.75508	1.396e-23	0.006764	0.1008	23.7944	15	9	9
7004.776372	1.559e-26	0.1153	0.0378	2054.3682	19	21	21
7004.799941	4.676e-26	0.1153	0.0378	2054.3447	57	63	63
7004.85198	3.789e-28	0.2388	0.0611	2920.1321	15	17	17
7004.963491	7.225e-26	0.008757	0.0654	1411.6113	51	51	51
7004.96869	4.326e-27	0.3232	0.064	2586.5288	25	27	27
7004.97368	9.924e-25	1.692	0.066	1998.9948	63	69	69
7005.142351	1.867e-26	3.661e-05	0.0863	206.3014	9	7	7
7005.197502	1.856e-29	17.83	0.015	4497.1919	21	21	21
7005.197503	5.568e-29	17.83	0.0162	4497.1919	63	63	63
7005.366401	5.675e-28	2.057	0.0109	3655.4834	93	87	87
7005.371451	3.186e-27	0.03545	0.0676	2251.8623	33	33	33
7005.371962	1.391e-28	0.05766	0.0395	2903.1455	21	21	21
7005.4478	1.307e-24	0.61	0.0344	1525.135	23	23	23
7005.454513	3.372e-28	0.0004152	0.0643	1724.7047	23	21	21
7005.518682	1.863e-27	0.001288	0.0644	1813.2227	63	69	69
7005.52502	1.136e-27	0.03789	0.0658	2251.6953	11	11	11
7005.649691	6.091e-29	2.239	0.0899	3877.5747	27	27	27
7005.67059	3.542e-25	0.04544	0.0452	1446.1279	57	63	63
7005.74847	3.772e-24	0.5861	0.035	1524.8473	69	69	69
7006.00937	1.452e-24	0.1685	0.0664	1446.1279	63	63	63
7006.079804	1.552e-26	0.001295	0.0778	1131.7755	19	17	17
7006.096749	4.487e-24	0.08589	0.0705	1006.1157	45	51	51
7006.1268	7.181e-22	0.6068	0.081	300.3623	33	27	27
7006.128176	1.019e-26	0.0003307	0.0471	888.6326	15	13	13
7006.134185	1.295e-28	12.72	0.0936	4027.8027	21	27	27
7006.13501	8.795e-24	0.02047	0.092	508.812	33	33	33
7006.165042	3.048e-26	0.0003295	0.0477	888.5986	45	39	39
7006.199572	1.934e-28	2.104	0.0129	3655.4834	31	29	29
7006.36405	8.028e-24	0.455	0.0804	1255.1666	51	51	51
7006.619811	3.167e-29	0.0002612	0.0892	1922.829	9	11	11
7006.76799	9.682e-26	0.2559	0.0629	2124.95	75	75	75
7006.917502	1.829e-27	0.001155	0.0629	1813.2227	69	69	69
7006.923469	1.482e-27	0.001264	0.0533	1874.9727	69	63	63
7007.026678	5.465e-28	0.002202	0.0822	2042.7533	33	39	39
7007.03575	7.867e-23	8.324	0.0725	1131.7755	15	17	17
7007.06759	5.083e-24	0.3307	0.0447	1080.3853	19	19	19
7007.164521	1.002e-27	0.004359	0.0951	1739.4836	7	7	7
7007.201061	1.345e-27	0.003449	0.0522	1875.4613	23	21	21
7007.254615	1.023e-26	0.3466	0.0666	2318.5398	15	15	15
7007.2755	1.973e-29	9.983	0.0066	4431.5586	29	29	29
7007.281457	5.919e-29	9.983	0.0175	4431.6357	87	87	87
7007.306763	1.063e-29	2.389	0.0805	4065.1316	11	11	11
7007.31986	9.521e-25	0.3361	0.0545	1631.3831	51	57	57
7007.37186	2.565e-29	1.514	0.0556	4050.5122	39	33	33
7007.385263	1.846e-29	0.4421	0.0863	3864.9656	39	39	39
7007.393872	9.02e-28	2.393e-05	0.0864	742.073	9	11	11
7007.39738	1.089e-25	2.033	0.0846	2392.5923	39	45	45
7007.438256	1.922e-27	0.002307	0.0345	1962.5062	75	75	75
7007.48606	2.293e-26	0.01015	0.0762	1474.9803	19	19	19
7007.594599	5.186e-29	1.127	0.0999	3317.2102	3	5	5
7007.60543	1.259e-25	9.83	0.0649	2490.354	15	17	17
7007.612855	4.149e-29	2.816	0.0998	3725.9421	7	5	5
7007.729745	1.375e-26	0.00393	0.0505	1631.3831	63	57	57
7007.779804	3.4e-26	0.8934	0.0806	2462.8752	39	45	45
7007.842768	2.926e-29	2.697	0.028	3994.2598	19	19	19
7007.842864	8.777e-29	2.697	0.028	3994.2598	57	57	57
7007.87379	1.319e-28	0.002725	0.0409	2321.8118	25	23	23
7007.97046	1.96e-26	0.01026	0.0375	1774.7502	69	75	75
7008.048478	8.149e-26	1.522	0.0868	2392.5923	39	45	45
7008.07888	3.631e-25	9.675	0.058	2495.1658	45	51	51
7008.116921	5.588e-28	0.005595	0.0501	2414.7219	81	81	81
7008.153644	1.667e-27	0.001139	0.0423	1810.5876	63	57	57
7008.3154	1.553e-23	0.3348	0.0505	1079.0792	57	57	57
7008.344167	2.105e-28	0.3664	0.0107	3291.1487	33	35	35
7008.346357	6.319e-28	0.3666	0.01	3291.147	99	105	105
7008.380888	9.666e-29	3.411	0.069	3868.9868	27	33	33
7008.385919	5.908e-28	0.2474	0.0169	3211.2112	93	99	99
7008.4002	8.31e-23	0.2366	0.0933	508.812	27	33	33
7008.414069	5.331e-28	0.001092	0.0421	1810.583	21	19	19
7008.44079	3.832e-24	0.003659	0.0896	325.3479	33	33	33
7008.471594	3.221e-29	3.409	0.0665	3868.8728	9	11	11
7008.68391	2.905e-25	0.3075	0.0493	1631.2452	17	19	19
7008.689026	1.231e-28	0.03543	0.0469	3072.7258	69	63	63
7008.711392	8.317e-29	7.911	0.0267	4265.9756	69	69	69
7008.712037	2.771e-29	7.908	0.0267	4265.9736	23	23	23
7008.723423	2.05e-29	0.01155	0.0065	3319.4458	117	111	111
7008.73749	1.622e-24	0.5433	0.0518	1437.9678	21	21	21
7008.873531	8.795e-26	1.187	0.0905	2024.1523	9	11	11
7008.940499	2.119e-28	0.2661	0.016	3211.0547	31	33	33
7008.98648	1.936e-25	0.6106	0.0415	2144.0459	69	69	69
7009.023234	2.78e-27	0.004348	0.021	1806.67	27	27	27
7009.080676	4.775e-28	0.8285	0.0209	3216.1926	23	23	23
7009.08068	1.432e-27	0.8283	0.0209	3216.1926	69	69	69
7009.150264	1.538e-27	0.0003213	0.0691	1340.8845	21	19	19
7009.205619	1.344e-29	6.899e-05	0.0275	2225.4688	63	57	57
7009.383159	9.983e-28	0.2094	0.0657	2919.6323	45	51	51
7009.5072	8.714e-26	0.13	0.0644	1724.7047	19	21	21
7009.560854	6.3e-28	0.001286	0.0308	1789.0426	19	17	17
7009.598867	1.9e-27	0.001292	0.0322	1789.0426	57	51	51
7009.641	1.432e-25	2.675	0.0805	2392.5923	39	45	45
7009.652008	5.881e-28	0.3983	0.0715	2983.3228	19	19	19
7009.683442	1.08e-27	0.9533	0.051	3058.3977	21	21	21
7009.809079	1.848e-27	0.2807	0.038	2748.0986	27	27	27
7010.054183	3.227e-26	0.3831	0.0387	2433.7991	75	75	75
7010.108648	1.831e-28	2.6	0.0253	3922.3293	87	87	87
7010.2927	6.109e-29	2.602	0.0183	3922.2581	29	29	29
7010.296092	2.651e-26	0.0002146	0.0817	602.7735	15	13	13
7010.307342	1.174e-29	0.0001461	0.0548	2248.0632	29	27	27
7010.325081	4.033e-28	0.002149	0.0422	2073.5142	29	29	29
7010.327458	1.593e-27	0.08186	0.0644	2630.1924	45	51	51
7010.381444	3.205e-29	1.027e-05	0.0448	1690.6636	75	69	69
7010.54761	1.299e-22	9.253	0.0822	1050.1576	15	17	17
7010.570689	8.129e-26	1.631	0.0626	2181.0898	13	15	15
7010.795514	3.27e-29	10.74	0.0858	4050.052	7	9	9
7010.953438	4.103e-29	1.639e-05	0.0544	1718.7185	69	63	63
7011.114092	1.983e-26	2.863	0.0547	2552.8796	11	13	13
7011.138377	1.041e-25	5.011	0.0594	2552.8572	33	39	39
7011.19393	4.317e-25	11.04	0.0417	2512.2825	51	57	57
7011.233261	1.054e-28	0.03671	0.0394	2733.9626	11	13	13
7011.23336	1.444e-25	11.08	0.0392	2512.3752	17	19	19
7011.236018	3.161e-28	0.0367	0.0414	2733.9626	33	39	39
7011.26065	1.519e-28	0.002994	0.0236	2327.8826	27	29	29
7011.40892	5.244e-26	0.4931	0.0397	2142.5967	23	23	23
7011.5454	1.446e-28	0.4378	0.0227	3347.72	25	81	81
7011.5482	4.82e-29	0.1459	0.0228	3347.717	25	27	27
7011.580649	7.188e-28	0.1742	0.0383	3084.8347	87	87	87
7011.738282	5.938e-27	0.0001432	0.0625	1079.0792	51	57	57
7011.763213	5.85e-26	1.666	0.0811	2282.5896	15	13	13
7011.78134	1.615e-29	1.864	0.082	4153.938	33	33	33
7011.84261	2.36e-24	0.5294	0.05	1581.3357	63	63	63
7011.881627	1.753e-29	0.02065	0.0465	3136.4116	23	23	23
7011.891581	1.101e-29	0.002853	0.0264	2872.5789	29	31	31
7011.892899	3.856e-26	0.0171	0.0621	1474.9803	19	19	19
7011.99773	2.219e-25	1.481	0.0619	2180.6428	39	45	45
7012.071281	1.205e-25	1.722	0.0782	2392.5923	51	45	45
7012.1068	1.351e-23	0.03366	0.06	586.2435	45	45	45
7012.114889	2.055e-29	2.505	0.0762	4199.3906	39	39	39
7012.153909	2.605e-29	0.6165	0.0969	3734.8933	21	15	15
7012.26158	1.917e-29	0.01649	0.0394	3314.855	75	69	69
7012.281855	7.253e-27	0.00122	0.0469	1557.847	75	75	75
7012.325894	8.638e-29	0.0002117	0.063	2124.95	81	75	75
7012.32983	2.743e-25	0.7712	0.041	1875.4613	21	21	21
7012.362027	2.502e-28	0.4717	0.0098	3319.447	35	37	37
7012.362513	7.502e-28	0.4714	0.0091	3319.4458	105	111	111
7012.363606	1.101e-28	0.0002644	0.0504	1843.0288	21	23	23
7012.366069	5.823e-28	13.78	0.0949	3734.8933	21	15	15
7012.553422	4.828e-28	0.7066	0.0728	3162.2583	21	21	21
7012.65819	2.197e-25	0.001639	0.0805	782.4098	39	45	45
7012.69459	2.106e-22	7.119	0.0671	1122.7083	45	51	51
7012.698904	4.681e-28	0.000187	0.0698	1718.7185	69	63	63
7012.777079	1.172e-25	8.276	0.0717	2439.9543	13	15	15
7012.84136	4.72e-23	0.1292	0.09	315.7795	11	9	9
7013.02428	1e-25	0.55	0.0489	2275.3718	75	75	75
7013.107252	3.259e-29	0.2471	0.09	3500.6387	21	21	21
7013.14817	1.13e-24	1.057	0.0404	1874.9727	63	63	63
7013.17217	1.174e-22	0.3386	0.0766	285.2193	9	7	7
7013.192798	1.278e-29	2.453	0.0735	4292.9106	39	39	39
7013.317939	4.095e-29	0.02606	0.0353	3083.8645	33	31	31
7013.35467	3.957e-26	0.006162	0.034	1557.847	81	75	75
7013.380565	2.556e-28	0.3248	0.0292	3439.3054	93	99	99
7013.392762	2.834e-28	0.7763	0.0789	3535.8699	69	69	69
7013.560225	6.169e-27	0.1239	0.0763	2181.0898	13	15	15
7013.613778	3.316e-28	9.381	0.0267	3997.5078	63	63	63
7013.614487	1.105e-28	9.378	0.0257	3997.5081	21	21	21
7013.624353	1.827e-29	1.362	0.0926	3796.5396	9	7	7
7013.650593	2.029e-29	0.6321	0.0966	3791.3721	21	21	21
7013.697746	7.025e-28	0.2036	0.0584	2880.8325	27	29	29
7013.73152	4.45e-25	0.03769	0.0778	1360.235	57	57	57
7013.741561	7.772e-27	0.004057	0.0218	1806.6694	81	81	81
7013.91948	2.437e-28	0.000114	0.0465	1525.135	23	23	23
7013.96351	1.651e-29	0.05848	0.0431	3526.6279	51	57	57
7014.04244	3.369e-22	0.3243	0.0801	285.4186	27	21	21
7014.11709	1.077e-23	0.2763	0.0303	1114.5493	57	63	63
7014.272701	6.677e-29	0.002713	0.0623	2630.1924	57	51	51
7014.292602	1.361e-29	0.008259	0.0281	3032.6899	27	25	25
7014.29917	1.19e-24	0.07764	0.0092	1327.1096	63	69	69
7014.46039	4.163e-23	2.559	0.0479	1216.1945	39	45	45
7014.465152	1.388e-23	2.56	0.0421	1216.1897	13	15	15
7014.466126	1.448e-28	0.001049	0.0591	2105.8679	25	25	25
7014.509344	2.621e-27	0.2288	0.077	2764.6973	51	51	51
7014.541765	2.06e-29	0.008426	0.0191	3144.5781	69	75	75
7014.56498	2.449e-22	1.467	0.086	383.8425	7	9	9
7014.5763	2.824e-24	0.8937	0.0409	1631.3831	57	57	57
7014.584921	1.806e-28	1.303	0.0997	3316.1453	9	15	15
7014.590269	1.606e-28	0.003234	0.0817	2211.1904	15	13	13
7014.63297	2.135e-25	0.01081	0.0284	1293.6337	69	63	63
7014.677131	8.885e-28	0.2107	0.0273	3080.1777	87	93	93
7014.80791	1.037e-24	0.9839	0.0401	1631.2452	19	19	19
7014.83519	5.688e-26	0.009092	0.0678	1216.1897	15	15	15
7014.8768	2.057e-25	0.9894	0.0477	1985.7842	21	23	23
7015.146729	6.176e-28	0.4475	0.0325	3083.8645	29	31	31
7015.190439	4.004e-29	0.001376	0.0403	2426.1953	25	27	27
7015.269246	5.206e-29	2.102	0.0104	3937.5708	33	31	31
7015.389077	1.559e-28	0.01792	0.081	2569.5078	15	15	15
7015.457535	4.941e-28	0.4285	0.0601	3360.5989	93	93	93
7015.459681	1.382e-29	0.8177	0.0383	4016.1328	33	33	33
7015.462677	4.25e-29	0.008598	0.0285	3032.6897	81	75	75
7015.484103	2.802e-29	0.6252	0.0723	3879.3359	45	45	45
7015.541956	1.566e-28	2.107	0.008	3937.5701	99	93	93
7015.623394	2.782e-29	8.72	0.0234	4510.8979	69	69	69
7015.672708	1.314e-29	0.3749	0.0897	3598.7266	9	9	9
7015.706963	3.18e-26	0.3449	0.0704	2309.73	45	45	45
7015.734913	6.8e-27	0.01116	0.0231	2042.3098	81	81	81
7015.84081	8.996e-23	1.415	0.0811	709.6082	13	15	15
7015.855868	3.681e-27	0.9943	0.0584	2880.8325	29	29	29
7015.872616	5.424e-27	0.1044	0.0691	2398.3816	39	39	39
7015.889744	4.041e-26	1.969	0.0389	2688.0796	63	57	57
